"","user_id","organization_id","segment_name","segment_rollup","dep_member_returned","dep_active","month_created","challenge_day_1","comment_day_1","event_day_1","friend_day_1","group_day_1","high5_get_day_1","high5_give_day_1","lisa_taken_day_1","points_charity_day_1","points_local_day_1","points_raffle_day_1","points_spent_day_1","program_complete_day_1","program_current_day_1","program_start_day_1","challenge_day_2_7","comment_day_2_7","event_day_2_7","friend_day_2_7","group_day_2_7","high5_get_day_2_7","high5_give_day_2_7","lisa_taken_day_2_7","points_charity_day_2_7","points_local_day_2_7","points_raffle_day_2_7","points_spent_day_2_7","program_complete_day_2_7","program_current_day_2_7","program_start_day_2_7","startbmi","endbmi","ageGroup","Sex","startHE","endHE"
"622",13394,2,"Power","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Obese","Obese","O70U74","Female","Completed","NotStarted"
"623",13395,28,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O65U69","Female","NotStarted","NotStarted"
"624",13400,63,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O19U30","Female","Started","NotStarted"
"625",13401,2,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O70U74","Male","NotStarted","NotStarted"
"626",13406,2,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Unknown","Obese","O65U69","Male","NotStarted","NotStarted"
"627",13408,63,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Female","NotStarted","NotStarted"
"628",13409,63,"Casual","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","Completed","NotStarted"
"629",13413,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Male","NotStarted","NotStarted"
"630",13414,2,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O75U84","Female","Completed","NotStarted"
"631",13417,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Male","NotStarted","NotStarted"
"632",13422,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O75U84","Male","NotStarted","NotStarted"
"633",13426,2,"Lapsed - Multiple Logins","L","Yes","No",2,"Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O70U74","Male","Completed","NotStarted"
"634",13427,2,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O70U74","Female","Completed","NotStarted"
"635",13432,2,"Lapsed - One and Done","OnD","No","No",2,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"636",13435,63,"Lapsed - One and Done","OnD","No","No",2,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Male","NotStarted","NotStarted"
"637",13437,63,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O19U30","Female","NotStarted","NotStarted"
"638",13442,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"639",13444,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Male","NotStarted","NotStarted"
"640",13445,65,"Curious","A","Yes","Yes",2,"Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Over","Unknown","O31U49","Female","NotStarted","Completed"
"641",13448,63,"Curious","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Male","NotStarted","NotStarted"
"642",13449,27,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O50U64","Female","NotStarted","NotStarted"
"643",13450,28,"Lapsed - Multiple Logins","L","Yes","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Male","NotStarted","NotStarted"
"644",13455,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O65U69","Female","NotStarted","NotStarted"
"645",13456,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"646",13457,27,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Male","NotStarted","NotStarted"
"647",13458,2,"Lapsed - Multiple Logins","L","Yes","No",2,"Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O31U49","Female","Completed","NotStarted"
"648",13460,2,"Power","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Normal","Normal","O65U69","Female","NotStarted","Completed"
"649",13461,27,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"650",13469,62,"Curious","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Female","NotStarted","NotStarted"
"651",13470,63,"Lapsed - Multiple Logins","L","Yes","No",2,"No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Obese","Unknown","O31U49","Female","NotStarted","NotStarted"
"652",13471,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O65U69","Female","Started","NotStarted"
"653",13472,27,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O19U30","Male","NotStarted","NotStarted"
"654",13486,28,"Casual","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"655",13493,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O65U69","Female","NotStarted","NotStarted"
"656",13498,63,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Male","NotStarted","NotStarted"
"657",13500,2,"Lapsed - One and Done","OnD","No","No",2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Male","NotStarted","NotStarted"
"658",13503,28,"Active","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Over","Unknown","O65U69","Female","Completed","NotStarted"
"659",13504,2,"Active","A","Yes","Yes",2,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O75U84","Female","NotStarted","NotStarted"
"660",13507,2,"Lapsed - One and Done","OnD","No","No",3,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Female","Completed","NotStarted"
"661",13508,2,"Casual","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O75U84","Female","NotStarted","NotStarted"
"662",13509,2,"Casual","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O70U74","Female","NotStarted","NotStarted"
"663",13510,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Male","NotStarted","NotStarted"
"664",13512,2,"Power","A","Yes","Yes",3,"Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Obese","Unknown","O70U74","Female","NotStarted","Completed"
"665",13513,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O50U64","Female","NotStarted","NotStarted"
"666",13514,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"667",13517,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"668",13521,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O70U74","Female","NotStarted","NotStarted"
"669",13523,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"670",13525,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Male","NotStarted","NotStarted"
"671",13529,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O50U64","Male","Completed","NotStarted"
"672",13530,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Female","NotStarted","NotStarted"
"673",13531,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"674",13533,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Over","Unknown","O31U49","Female","Completed","NotStarted"
"675",13535,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"676",13536,2,"Curious","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Male","NotStarted","NotStarted"
"677",13537,27,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Male","NotStarted","NotStarted"
"678",13540,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Female","NotStarted","NotStarted"
"680",13543,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O70U74","Male","NotStarted","NotStarted"
"681",13544,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Male","NotStarted","NotStarted"
"682",13545,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O65U69","Male","Completed","NotStarted"
"683",13546,2,"Curious","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O65U69","Male","NotStarted","NotStarted"
"684",13547,65,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Female","NotStarted","NotStarted"
"685",13548,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"686",13549,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O65U69","Female","NotStarted","NotStarted"
"687",13551,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"688",13553,63,"Casual","A","Yes","Yes",3,"No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Female","NotStarted","NotStarted"
"689",13554,2,"Curious","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"690",13555,27,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"691",13558,27,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"692",13562,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O65U69","Male","Started","NotStarted"
"693",13564,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Female","NotStarted","NotStarted"
"694",13565,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Female","NotStarted","NotStarted"
"695",13567,2,"Active","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"696",13568,2,"Curious","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","Obese","Unknown","O65U69","Female","Completed","NotStarted"
"697",13572,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Male","NotStarted","NotStarted"
"698",13573,2,"Curious","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Obese","Unknown","O70U74","Female","Completed","Completed"
"699",13574,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"700",13575,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O31U49","Female","Started","NotStarted"
"701",13576,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"702",13580,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"703",13582,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Female","NotStarted","NotStarted"
"704",13583,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O75U84","Female","NotStarted","NotStarted"
"705",13584,2,"Lapsed - Multiple Logins","L","Yes","No",3,"Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Female","Completed","NotStarted"
"706",13586,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O75U84","Male","NotStarted","NotStarted"
"707",13587,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O50U64","Female","NotStarted","NotStarted"
"708",13589,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Female","NotStarted","NotStarted"
"709",13591,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"710",13592,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Obese","Unknown","O31U49","Female","NotStarted","NotStarted"
"711",13594,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"712",13604,2,"Lapsed - Multiple Logins","L","Yes","No",3,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Male","NotStarted","NotStarted"
"713",13605,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O65U69","Male","NotStarted","NotStarted"
"714",13607,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"715",13608,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Female","NotStarted","NotStarted"
"716",13610,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"717",13612,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O70U74","Female","NotStarted","NotStarted"
"718",13615,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","Unkn","Unknown","NotStarted","NotStarted"
"719",13616,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O85","Female","NotStarted","NotStarted"
"720",13618,2,"Active","A","Yes","Yes",3,"Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","Yes","Over","Unknown","O70U74","Female","Completed","NotStarted"
"721",13619,63,"Lapsed - Multiple Logins","L","Yes","No",3,"No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","Obese","Unknown","O50U64","Male","NotStarted","NotStarted"
"722",13620,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O50U64","Female","NotStarted","NotStarted"
"723",13621,2,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O75U84","Male","NotStarted","NotStarted"
"724",13645,2,"Casual","A","Yes","Yes",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O70U74","Female","NotStarted","NotStarted"
"725",13661,65,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O31U49","Female","NotStarted","NotStarted"
"726",13715,63,"Lapsed - One and Done","OnD","No","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Over","Unknown","O31U49","Female","NotStarted","NotStarted"
"727",13720,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Normal","Unknown","O31U49","Male","Completed","NotStarted"
"728",13726,2,"Curious","A","Yes","Yes",3,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O50U64","Female","NotStarted","NotStarted"
"729",13753,2,"Lapsed - Multiple Logins","L","Yes","No",3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Unknown","Unknown","O65U69","Male","NotStarted","NotStarted"
